,age,personality1,personality2,personality3,personality4,personality5,personality6,personality7,personality9,personality10,game_categorical,gender_female,gender_male,region_A,region_B,region_C,region_D,region_E,horoscope_Aquarius,horoscope_Aries,horoscope_Cancer,horoscope_Capricorn,horoscope_Gemini,horoscope_Leo,horoscope_Libra,horoscope_Pisces,horoscope_Sagittarius,horoscope_Scorpio,horoscope_Taurus,horoscope_Virgo
25421,38,0.9108,1.1489,0.994,1.4363,0.0,1.0219,0.1275,0.9807,0.3171,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25422,35,0.6191,1.1502,1.4986,1.3956,0.3196,0.0,0.1625,0.6206,1.4268,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25423,39,0.5902,1.6539,0.8497,1.2111,0.9241,1.0752,0.191,0.9703,1.0597,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25424,19,1.1484,0.7636,0.9084,1.5556,0.2449,0.5949,0.4408,1.0559,1.2296,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25425,10,1.5057,0.5877,0.7086,1.0423,0.2961,0.7675,0.2561,0.2691,1.1377,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25426,31,0.7606,1.1465,0.7125,1.8557,0.5781,1.6395,0.1239,1.3203,0.8553,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25427,33,0.8411,1.7097,0.9334,2.4906,0.4289,1.6038,0.2778,1.2056,1.0009,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25428,13,0.8288,0.6277,1.2467,2.1921,0.1828,0.9578,0.8741,0.6018,1.0167,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25429,12,0.3882,1.108,0.701,1.2461,0.0232,0.8838,0.9859,1.0573,1.1229,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25430,37,0.2489,1.091,0.9737,1.155,0.7557,0.9822,0.6577,1.3756,0.778,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25431,30,0.999,0.4372,1.2716,1.805,0.6635,1.0127,0.4875,0.9951,0.4079,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25432,23,1.2446,1.4544,1.3995,0.9135,0.361,0.6835,0.3568,0.7196,0.6054,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25433,37,1.2397,1.2816,1.1565,1.2217,0.4471,1.3888,0.8605,1.5683,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25434,28,0.7686,1.1383,0.9591,0.7551,0.593,1.2248,0.5013,1.0831,1.0867,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25435,11,0.7412,0.9285,0.8069,2.2866,0.2886,0.9201,0.4298,0.8855,1.1406,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25436,24,0.8134,1.2227,0.9688,2.0571,0.4554,1.3224,0.2443,0.7723,1.3758,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25437,13,1.4551,0.8554,1.1347,1.3463,0.3275,0.6652,0.1862,0.0,0.3581,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25438,22,1.2504,1.8973,1.0159,2.2394,0.6054,1.272,0.0141,1.9309,0.8434,5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25439,29,0.5606,0.9547,0.6035,2.4755,0.2194,1.3422,0.0535,0.8584,1.0592,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25440,27,0.7521,0.7578,1.118,1.2496,0.7214,1.1568,0.7647,1.8977,0.855,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25441,31,0.961,1.4891,0.8021,0.5644,0.73,1.1997,0.1485,0.9059,1.0326,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25442,18,1.2559,1.0475,0.6253,2.1685,0.3408,1.5298,0.1385,1.0498,1.2067,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25443,36,0.8639,1.2792,1.3984,0.8991,1.7279,1.2113,0.9728,0.7875,1.5764,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
25444,20,0.6099,0.7149,1.3464,1.8523,0.0,0.8563,0.4287,0.3273,0.725,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25445,15,0.7802,1.4995,1.0928,1.4989,0.2589,0.6008,0.143,0.8298,1.5284,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25446,14,0.069,1.3223,1.0068,0.9032,0.0639,1.2756,0.3921,0.9268,1.4894,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25447,26,1.5741,1.1768,1.0557,0.8948,1.1066,1.2991,0.6431,0.673,1.6284,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25448,38,0.7776,0.9337,0.9486,0.7199,1.2613,1.3007,0.1868,1.0231,0.9557,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25449,25,1.3619,1.1213,1.0122,1.2348,0.5611,1.0117,0.2446,1.0822,0.8003,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25450,19,1.2687,0.3247,1.1105,1.124,0.3691,1.5433,0.3019,0.4427,0.8837,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25451,16,0.8023,0.7449,0.9626,2.6106,0.2905,0.6959,0.8198,1.1695,0.5599,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25452,27,0.4661,0.6993,1.2008,2.1076,0.6103,0.4733,0.153,1.3876,1.3727,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25453,39,1.1429,1.234,0.848,1.556,0.8212,0.216,0.2535,1.0793,1.267,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25454,28,1.0681,0.5392,1.5956,1.9233,0.3865,0.6255,0.8657,1.3802,1.2807,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25455,33,1.2086,0.8902,0.8837,2.9445,0.8084,1.2595,0.3864,0.7358,1.2239,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25456,10,1.3861,0.9412,1.4841,1.1548,0.3699,1.4569,0.7869,1.2087,0.6721,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25457,31,0.3424,1.41,0.508,1.7914,0.0226,1.0319,0.1268,1.2926,1.0118,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25458,32,1.1147,0.9581,0.6505,1.2502,0.111,1.4266,0.0764,1.3699,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25459,28,0.6398,1.0235,1.065,0.8368,0.386,0.9499,0.3627,0.687,1.1137,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25460,36,1.25,0.923,1.3066,2.417,0.9473,1.0605,0.0904,1.0251,0.3888,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25461,26,1.5024,1.6834,0.8244,1.994,0.4274,0.6337,0.1542,1.4027,0.7577,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25462,20,1.1225,1.136,0.8437,1.5444,0.1113,0.8122,0.5702,1.1215,0.1722,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25463,37,0.364,1.1259,1.7577,2.1719,0.4422,0.437,0.9406,0.9022,1.0702,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
25464,34,1.0433,0.8165,1.1782,1.6007,0.4623,0.2538,0.9309,0.8075,0.9688,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25465,28,0.8174,1.5774,1.7188,2.4014,0.3822,0.2972,0.2707,0.926,1.0117,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25466,14,1.668,1.5011,1.2213,0.7106,0.2131,1.4784,0.3931,1.4728,0.5049,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25467,27,0.9365,1.1235,0.9134,1.8502,0.6974,1.8218,0.942,1.1875,1.8356,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25468,19,0.841,1.3213,1.3031,2.1788,0.2839,0.0,0.6229,1.0922,0.4288,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25469,19,0.8506,0.5722,0.3048,2.0976,0.6916,1.1142,0.0318,0.8779,1.1878,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25470,29,0.3115,1.0203,1.5036,2.369,0.3662,0.6844,0.8937,1.3529,1.2391,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
25471,17,1.04,1.058,0.9334,1.0358,0.586,1.0316,0.79,2.2544,1.0689,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25472,12,1.2263,0.9437,0.4958,2.3185,0.3735,0.7004,0.4255,1.0955,0.0291,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25473,27,0.6643,1.267,0.3691,1.0282,0.2909,0.5319,0.3562,1.0439,0.985,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25474,16,0.9332,0.8041,0.5277,0.5346,0.2442,1.7117,0.8284,1.1351,0.2674,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25475,38,1.2636,1.0944,0.949,2.0738,1.4812,1.012,0.7253,0.4187,1.2891,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25476,12,0.7522,0.658,1.2479,0.126,0.0,2.1084,0.3116,1.2423,0.8146,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25477,13,1.6414,0.6671,1.1264,1.2071,0.04,1.3972,0.6499,1.0891,1.0002,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25478,31,1.0506,1.1343,1.6131,1.1406,0.7003,0.7926,0.0858,0.5939,0.6847,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25479,15,1.356,1.031,1.5801,1.9102,0.3604,0.7429,0.8145,0.961,1.3604,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25480,37,1.1159,1.5774,0.3874,0.7187,0.6066,0.7096,0.8205,1.4247,0.3934,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25481,23,0.5734,1.6133,1.5032,2.2079,0.2553,0.595,0.8786,0.9379,0.7482,5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25482,31,0.9902,1.1654,1.0869,2.192,0.4216,0.4135,0.6315,1.2357,1.0019,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25483,18,0.5101,1.2209,0.5976,0.699,0.4288,1.2276,0.6529,0.3138,1.2031,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25484,29,0.746,0.7956,1.3515,2.4821,0.464,1.2905,0.1004,0.9655,0.9833,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25485,17,0.6635,1.3924,0.6509,0.9821,0.6876,0.0,0.5387,0.0294,1.2964,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25486,16,1.3414,1.3407,1.0053,1.4097,0.6139,0.8438,0.7239,1.5653,0.5772,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25487,22,1.3351,1.4531,1.1347,1.1975,0.3079,1.2074,0.7521,0.6383,1.4432,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25488,14,1.1431,0.7749,1.4399,1.8267,0.0534,1.0347,0.8825,1.3722,1.6487,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25489,27,1.4774,0.9629,0.2706,2.3492,0.0,1.2865,0.0548,1.1763,1.6064,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25490,37,0.9951,1.0287,0.885,1.8835,0.3053,0.7392,0.3578,0.6125,1.6144,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25491,21,0.7859,1.2692,1.4463,1.0501,0.2413,1.7061,0.3893,1.0174,0.9335,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25492,36,0.5531,0.4775,0.5305,1.7377,0.0,1.1822,0.0675,0.4825,1.7252,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25493,30,1.353,0.8811,1.0178,0.9426,0.5992,0.2943,0.8264,1.079,0.5842,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25494,16,1.4472,1.4682,1.0536,2.1608,0.6804,1.4649,0.7609,1.2867,0.4512,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
25495,12,0.6869,0.8748,0.9137,1.3237,0.1906,1.3965,0.2569,1.6652,1.1524,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25496,16,1.0866,1.2091,1.158,2.375,0.3229,1.0841,0.7249,1.0404,0.8742,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25497,10,0.8937,0.6545,0.7921,0.2391,0.1267,0.71,0.4584,0.5768,0.4182,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25498,33,0.7439,0.7976,0.435,2.1673,0.9231,0.7758,0.3208,1.5434,0.7934,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25499,25,1.028,0.8099,1.4215,0.1704,0.4144,1.0753,0.0253,0.3226,1.1454,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25500,24,1.2765,1.0112,0.9208,1.972,0.499,1.0788,0.2564,0.7469,0.8823,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25501,25,1.6389,0.3851,0.43,1.1452,0.6888,0.7616,0.1353,0.9913,0.9231,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25502,12,0.9109,1.2319,1.0659,0.6286,0.278,1.0318,0.4946,0.8899,1.0046,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25503,28,0.9985,0.6017,1.1892,0.9307,0.4444,1.447,0.3079,1.0175,0.9835,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25504,10,0.1914,0.8317,1.0466,1.0877,0.1633,0.7863,0.4449,1.0066,1.4567,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25505,37,1.3963,0.7262,1.411,0.8188,1.039,1.1772,0.1853,1.319,0.8487,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25506,37,0.787,1.1297,0.9591,2.1562,1.0505,0.8429,0.6726,0.8942,0.5133,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25507,14,1.7631,0.8793,0.4042,1.02,0.1729,0.6904,0.0032,1.6819,0.5655,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25508,14,1.7083,0.6517,0.1556,2.4425,0.2219,0.9584,0.4655,1.6591,0.3589,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25509,17,1.462,1.1717,0.6862,0.7186,0.0531,1.1859,0.9039,1.6023,1.0707,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25510,39,0.4695,0.8749,1.1682,1.9911,0.499,0.6079,0.7962,0.8709,0.9101,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25511,36,1.0518,0.9191,0.8103,1.0718,0.5558,1.1374,0.6856,0.6703,0.9612,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25512,39,1.046,0.9716,1.0463,1.2921,0.6058,0.2156,0.7885,1.3737,0.3837,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25513,21,0.8734,1.2591,0.7255,1.6556,0.2927,1.8196,0.9408,1.1526,1.3471,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25514,27,0.2921,0.5434,1.5149,1.4755,1.0567,0.8553,0.2767,1.467,0.7573,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25515,38,1.2923,1.3792,1.3276,1.0533,1.0404,0.8235,0.9441,1.0331,1.4636,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25516,16,0.6842,1.6927,0.9638,0.6125,0.2025,0.8271,0.6723,0.8413,0.8764,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25517,14,0.6274,0.7149,0.5793,0.3065,0.0011,1.2817,0.8036,0.6464,0.5043,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25518,34,1.449,0.5428,0.5546,1.1147,1.0871,1.5105,0.1339,0.7862,1.1258,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25519,10,1.2475,0.7325,1.4943,1.0951,0.3522,1.2711,0.111,0.895,1.142,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25520,38,1.0618,1.0926,0.8994,0.8023,0.0,1.0373,0.67,1.264,1.1076,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25521,19,0.238,0.8192,0.7427,2.152,0.4749,1.2202,0.9248,1.2584,0.8553,6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25522,25,1.1673,1.0542,0.7177,0.6769,0.077,0.6238,0.6201,0.475,1.4108,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25523,26,1.5654,1.176,0.4272,2.176,1.2224,0.3096,0.6487,0.6115,1.7415,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25524,32,1.5574,1.4507,1.1492,1.1135,0.0,1.3579,0.1054,0.9005,1.4001,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25525,38,1.4133,0.8608,0.2599,0.8533,1.1637,1.1383,0.4504,0.7652,1.1996,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25526,34,0.7394,0.9665,0.4262,2.2731,0.3719,1.2093,0.1305,1.2688,1.0715,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25527,28,1.0347,0.9125,0.0882,1.8077,0.3725,0.8549,0.7341,0.686,0.9656,6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25528,23,1.0656,1.1121,1.0746,2.0934,0.6209,0.9474,0.7675,0.607,1.2608,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25529,35,1.2356,0.8541,1.3053,0.4011,0.3786,0.7892,0.6186,0.7781,0.6878,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25530,19,1.1572,0.8062,0.3517,2.293,0.3608,0.9782,0.2615,1.2942,0.5043,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25531,37,1.1204,0.8258,1.2443,1.7497,0.9503,0.7305,0.1755,1.2527,1.0579,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25532,10,0.9613,1.399,0.949,2.4352,0.0974,1.334,0.5909,1.0462,0.3773,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25533,35,0.5107,0.7598,0.4213,0.4631,1.4074,1.0966,0.7214,0.5879,1.9499,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25534,14,1.2698,0.8938,1.0384,2.1224,0.3593,0.6753,0.797,1.0115,0.8664,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25535,16,0.7523,1.2236,0.224,1.8381,0.1882,1.2989,0.2316,1.2024,1.2529,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25536,30,0.5677,1.0408,0.9068,1.1773,0.0,0.9404,0.4203,0.9395,1.8548,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25537,26,1.3641,0.9902,0.4657,1.3364,0.3348,1.3724,0.0437,0.8185,1.8603,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25538,10,0.6179,0.9779,0.523,0.0,0.1414,0.8437,0.4759,1.0686,0.6431,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25539,28,1.2495,0.8939,1.2791,2.4669,0.6654,0.7493,0.4884,0.8114,0.5828,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25540,34,0.6213,1.1159,0.7366,1.7914,0.6417,1.2215,0.6592,0.5744,0.6156,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25541,27,1.2339,0.8807,1.1214,1.7658,0.1602,0.8765,0.557,0.9107,0.6161,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25542,29,0.9885,0.8973,0.6651,2.2615,1.1398,1.3458,0.1624,0.8368,1.127,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25543,10,0.9394,1.0288,1.0805,1.5878,0.2442,0.8255,0.6206,1.0317,0.8275,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25544,34,1.1048,1.1644,0.2621,0.4605,0.5763,1.5843,0.2383,0.7097,0.4324,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25545,23,1.0226,1.5556,1.216,1.8016,0.5397,0.9557,0.2577,0.0434,0.6588,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25546,21,0.9833,0.6844,0.6787,1.2344,0.6797,0.9486,0.408,1.4012,1.2993,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
25547,15,0.5974,0.9377,0.9395,2.0659,0.645,0.9692,0.1604,0.7422,0.0868,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25548,10,0.9805,1.3508,1.0569,2.5345,0.2933,0.6656,0.2691,1.0362,0.7539,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25549,35,0.8567,0.9145,0.9049,0.628,0.4977,1.1797,0.2937,1.2023,0.2794,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25550,25,0.4612,1.2908,1.1693,1.1611,0.2183,0.9337,0.7197,0.1563,1.0536,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25551,29,0.7731,0.4997,0.9789,1.2114,0.464,1.9201,0.3395,1.3165,1.6091,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25552,11,0.3969,1.3739,1.4466,0.6558,0.0447,1.3453,0.0693,1.135,0.766,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25553,37,1.3395,0.8589,0.8981,1.3413,0.9271,1.2617,0.4345,1.0973,1.9222,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25554,23,0.437,0.8223,1.4529,1.3196,0.4561,1.2594,0.3074,1.0839,0.9879,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25555,25,0.5322,0.5985,0.849,0.8195,0.2286,0.1038,0.806,1.2886,0.8017,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25556,10,0.9755,0.6355,1.2506,2.2953,0.0,1.2974,0.2717,0.9193,0.9566,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25557,21,0.5558,1.0653,1.0347,0.8682,0.0302,0.6746,0.9471,0.3931,1.1069,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25558,18,1.5699,1.1576,1.642,0.9034,0.556,0.3298,0.5877,1.6024,1.0035,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25559,10,0.4297,0.9407,1.2835,2.5147,0.3064,0.6449,0.579,1.2997,0.5806,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25560,20,0.7428,1.3388,1.1647,0.889,0.2693,1.1385,0.1174,1.4948,0.3489,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25561,30,1.5499,0.868,1.1112,2.1662,0.1129,1.2201,0.5812,1.1615,1.1536,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25562,21,1.3402,1.2427,0.9814,2.8233,0.5343,0.3805,0.309,1.1744,1.0859,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25563,26,1.4872,1.0612,0.6499,1.8382,0.4037,0.9099,0.3661,1.1164,0.8339,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25564,28,1.1786,0.8226,1.1401,1.6732,1.0169,0.7143,0.035,2.0404,0.4878,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25565,20,0.9886,0.832,0.9892,0.9564,0.5685,0.4903,0.4024,1.2791,1.666,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25566,21,1.5825,0.7393,1.2224,1.2664,0.4204,0.9919,0.2379,0.6337,0.5437,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25567,31,1.6995,0.6442,1.7538,1.5491,0.8164,1.5142,0.4125,0.7374,0.8799,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25568,25,1.4783,1.5453,0.8977,1.3111,0.3053,1.3465,0.8909,1.449,0.7677,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25569,32,0.3221,0.9096,2.4874,0.3803,0.2068,1.5997,0.9525,1.2191,0.7476,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25570,31,1.1155,1.0613,0.6918,0.7507,1.0337,1.3003,0.1497,1.1979,0.6818,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25571,13,1.1591,1.692,0.9524,1.6053,0.2088,1.7361,0.1975,1.237,0.9231,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25572,10,0.8718,1.4865,0.9723,2.1512,0.2256,0.1792,0.3253,0.8471,0.8193,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25573,31,0.9607,1.2073,0.2223,1.4244,0.581,1.1604,0.0174,1.5725,1.2207,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25574,27,0.341,0.8122,1.211,1.8332,0.6011,1.6495,0.4463,0.9091,1.2814,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25575,36,0.3132,0.997,1.3498,0.7618,1.2398,1.3175,0.9108,0.6062,1.3998,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
