age,gender,region,horoscope,personality1,personality2,personality3,personality4,personality5,personality6,personality7,personality8,game,personality9,personality10
37,female,C,Cancer,1.7696,0.6776,1.4726,0.8773,0.6706,0.8414,0.4091,0.0,The Lost Vikings,0.6951,1.1064
13,female,E,Leo,0.9622,1.2183,1.0115,0.7636,0.0827,1.487,0.3307,0.0,Overwatch,0.8061,0.4607
17,male,B,Libra,0.2678,0.3832,1.0128,2.0855,0.3393,0.994,0.1148,0.0,Overwatch,1.1899,0.9177
39,female,B,Sagittarius,0.3453,1.2975,1.3137,1.0911,0.0,0.5896,0.8764,0.0,The Lost Vikings,0.881,0.8686
27,male,D,Gemini,1.3268,1.7031,1.0617,3.1007,0.1868,0.9681,0.6052,0.0,Starcraft,1.61,0.3491
38,male,C,Capricorn,1.18,1.0261,1.1615,1.5724,0.5509,0.7302,0.436,0.0,The Lost Vikings,1.1557,1.5557
18,male,D,Gemini,1.0968,0.6181,0.9657,1.3972,0.3539,0.6244,0.2706,0.0,Diablo,1.2335,1.8144
15,male,A,Sagittarius,0.997,1.3977,0.9537,1.6218,0.2206,0.4887,0.1798,0.0,Diablo,1.182,0.6114
15,female,C,Aries,0.6668,0.7363,0.509,0.8883,0.2285,0.936,0.3514,0.0,Overwatch,0.8883,0.7488
34,male,E,Scorpio,1.7176,1.0401,1.513,1.523,0.5773,0.0,0.6236,0.0,Diablo,1.3481,1.2044
21,male,C,Virgo,1.0139,0.8509,0.7774,2.2598,0.4967,0.69,0.7389,0.0,Warcraft,1.0954,1.213
28,male,A,Aries,0.5432,1.897,0.6391,2.077,0.6972,1.4831,0.2864,0.0,Starcraft,1.1192,1.2831
38,female,A,Cancer,0.8454,1.0987,1.1924,0.1847,0.9021,1.4381,0.9484,0.0,The Lost Vikings,1.1617,0.9396
38,female,B,Scorpio,1.7817,0.822,0.9445,1.8332,0.6809,0.4535,0.2023,0.0,The Lost Vikings,0.8592,1.0881
22,male,C,Capricorn,1.0907,0.7114,1.1943,2.3132,0.6155,1.4507,0.3527,0.0,Warcraft,1.0387,0.8534
33,female,D,Cancer,0.6968,1.209,1.3883,1.1961,0.3665,0.5054,0.5741,0.0649,The Lost Vikings,0.7803,1.3647
35,male,A,Sagittarius,0.5362,1.1217,1.0211,1.8563,0.7307,1.136,0.5871,0.0,The Lost Vikings,0.9172,0.9948
36,male,B,Capricorn,1.5311,1.0617,0.9909,1.743,1.1982,1.891,0.4763,0.0,Diablo,1.5926,1.1658
12,male,C,Gemini,0.8859,0.7117,0.674,2.5726,0.1199,0.2598,0.3108,0.0,Warcraft,0.4599,1.4865
22,female,A,Sagittarius,1.4046,1.2939,0.6068,1.3825,0.7064,0.8559,0.2734,0.0,Starcraft,1.3684,1.0214
24,female,A,Pisces,1.0992,0.9731,1.026,1.2519,0.2395,1.2153,0.5458,0.0,Overwatch,0.7612,0.4499
26,female,A,Scorpio,0.9975,1.1575,1.3091,0.7045,0.5548,1.3286,0.641,0.0,Starcraft,1.0263,1.0609
12,female,C,Capricorn,0.4528,1.5545,2.0902,1.036,0.0729,0.9362,0.1398,0.0,Starcraft,1.6823,1.1914
14,male,C,Pisces,0.528,1.0641,1.3165,1.8045,0.6221,1.0349,0.5679,0.0,Overwatch,0.7509,0.4061
32,female,E,Capricorn,0.9497,0.8677,0.4075,1.3192,0.9121,1.3277,0.2226,0.0,The Lost Vikings,0.987,1.366
18,male,A,Sagittarius,0.2976,1.2787,0.986,2.2198,0.5142,0.7434,0.3804,0.0,Overwatch,0.9882,0.5379
39,female,D,Taurus,1.0208,0.9385,1.5338,1.216,0.8601,0.0811,0.1815,0.0,The Lost Vikings,1.3978,1.3426
30,male,B,Virgo,1.3172,1.3094,0.6064,2.3122,0.6051,0.4649,0.3703,0.0,Diablo,1.16,1.1977
39,female,D,Cancer,0.9925,0.6676,1.0465,1.5652,0.8827,1.0943,0.0249,0.0,The Lost Vikings,1.6613,1.1274
17,male,B,Aries,0.9201,0.9907,0.7592,1.9807,0.5613,1.3218,0.7337,0.0,Diablo,0.6966,1.5966
21,male,B,Aquarius,1.4277,0.9075,0.7381,1.872,0.5136,1.8688,0.0147,0.0,Diablo,0.9089,1.1236
23,female,B,Sagittarius,0.3238,0.7124,1.4267,0.4791,0.6607,1.0265,0.3889,0.0,Overwatch,0.8596,0.9348
39,male,E,Aquarius,0.9299,1.0945,1.0038,2.5056,1.48,0.261,0.7884,0.0,Diablo,0.6225,0.5111
38,female,D,Cancer,1.0088,0.8365,0.6006,1.2712,0.994,1.499,0.9578,0.0,The Lost Vikings,0.9005,0.1254
20,female,A,Libra,1.2022,1.2081,1.3509,0.7865,0.1117,0.9066,0.0297,0.0,Overwatch,1.1957,1.2919
31,male,A,Sagittarius,0.7589,1.1024,1.4039,1.7963,0.3703,0.5013,0.0866,0.0,The Lost Vikings,0.8629,0.8879
36,male,E,Pisces,0.4715,0.8941,0.673,1.9044,0.1032,0.7963,0.5056,0.0,Diablo,0.7375,1.6102
17,female,A,Capricorn,1.323,1.251,0.9028,1.2377,0.351,1.1949,0.3727,0.0,Overwatch,1.6773,0.6244
18,female,D,Libra,1.414,1.088,0.9448,1.3294,0.2932,1.7306,0.9754,0.0,Hearthstone,1.8547,0.8786
29,female,C,Capricorn,0.7692,0.9866,1.17,0.8811,0.4984,1.2327,0.2393,0.0,Hearthstone,1.3718,0.5208
38,male,C,Scorpio,0.9524,0.964,1.2491,1.4408,0.2076,0.9512,0.9164,0.0,The Lost Vikings,1.2143,1.1485
13,female,E,Gemini,0.9473,1.297,0.7654,0.4799,0.6333,1.0945,0.5447,0.0,Overwatch,0.8997,0.5874
39,male,E,Pisces,0.5696,1.1669,0.5318,1.7545,0.6936,1.5116,0.4958,0.0,Diablo,1.3847,0.4112
20,male,E,Capricorn,0.9425,1.0154,1.3041,2.2059,0.3453,1.1802,0.8057,0.0,Diablo,1.4235,1.4731
28,male,B,Leo,0.7533,1.1462,0.5244,1.9119,0.3157,0.7438,0.8757,0.0,Diablo,0.4006,1.0434
16,female,C,Leo,0.111,0.879,1.5452,1.8251,0.3151,0.8298,0.8023,0.0,Overwatch,0.9646,1.0953
38,male,A,Capricorn,0.9399,0.3352,1.4845,2.1649,0.1488,0.9559,0.0392,0.0,The Lost Vikings,2.1248,1.3792
29,male,C,Sagittarius,1.2994,1.2692,1.3131,2.2216,0.3002,0.5191,0.2535,0.0,Diablo,1.3817,0.6597
15,male,D,Aquarius,0.5562,0.9432,1.1278,2.1752,0.2231,0.9011,0.0831,0.0,Overwatch,0.6347,0.7308
22,male,C,Scorpio,0.3813,0.6229,0.7004,1.7408,0.7973,0.9651,0.1995,0.0,Warcraft,0.9992,1.0978
14,female,A,Libra,2.2562,1.0207,1.207,1.3182,0.2094,0.7991,0.0179,0.0,Overwatch,1.2824,1.0462
10,female,D,Leo,0.8323,0.9693,0.8498,1.9362,0.1249,2.2741,0.7561,0.0,Hearthstone,1.2202,1.0726
13,female,D,Leo,1.6713,0.5159,0.3543,0.881,0.2952,0.3485,0.9273,0.0,Overwatch,1.0036,1.517
38,female,A,Scorpio,0.2545,0.947,1.7837,1.8157,1.2066,0.6245,0.0029,0.0,The Lost Vikings,1.1657,0.3439
31,female,B,Libra,1.2249,1.0952,1.5473,0.675,0.5412,1.0753,0.6344,0.0,The Lost Vikings,1.4757,0.9398
26,female,E,Pisces,1.4966,1.2686,0.295,1.4934,0.2357,0.736,0.6252,0.0,Starcraft,1.0652,1.3784
30,male,E,Scorpio,1.5685,1.5857,0.8159,1.9334,0.7938,1.0338,0.151,0.0,Diablo,0.6902,0.98
23,female,D,Gemini,0.5125,1.5421,0.5356,1.0654,0.0,0.8336,0.3461,0.0,Starcraft,0.7638,1.1833
36,male,A,Aquarius,0.0,1.2053,0.8464,1.7696,0.6134,1.5439,0.137,0.0,The Lost Vikings,1.5914,1.3467
27,female,E,Sagittarius,0.6808,1.6834,0.8827,1.5158,0.5306,0.6092,0.4638,0.0,Starcraft,0.586,1.9838
25,female,D,Aries,0.5835,1.079,1.5727,1.039,0.3921,0.5359,0.0666,0.0,Overwatch,1.0491,1.2354
16,male,A,Aquarius,1.3629,0.6566,0.6363,1.5553,0.1396,0.7472,0.8185,0.0,Diablo,0.7756,1.3502
35,female,B,Libra,1.1297,1.082,0.4442,1.1713,0.0,1.0205,0.4699,0.0,The Lost Vikings,1.3441,0.2533
28,male,E,Pisces,0.4144,1.2588,1.3169,2.248,0.816,0.8653,0.1678,0.0,Diablo,0.5543,1.115
24,male,C,Sagittarius,1.1813,1.4281,0.4364,1.911,0.8064,0.6096,0.1097,0.0,Starcraft,0.8137,1.021
14,male,E,Capricorn,0.6144,1.3515,0.6446,2.2177,0.1526,0.3116,0.5314,0.0,Overwatch,0.333,0.4308
23,male,B,Aquarius,1.508,1.2142,1.091,1.9305,0.1755,0.7638,0.675,0.0,Diablo,1.5852,1.4623
14,female,C,Cancer,0.5138,0.6648,1.2833,1.1595,0.3957,1.4958,0.4181,0.0,Overwatch,1.4975,0.8157
12,male,C,Capricorn,1.0876,1.0514,0.8521,1.5747,0.0874,0.8916,0.7716,0.0,Diablo,0.806,0.8057
25,male,A,Libra,0.9544,0.8807,1.4381,1.9208,0.4159,0.7589,0.0965,0.0,Diablo,0.1603,0.6882
21,female,E,Virgo,1.305,1.4946,1.23,1.0815,0.5056,0.7453,0.4514,0.0,Starcraft,0.6611,0.665
29,female,E,Aries,1.4009,1.4562,1.053,0.5802,0.1836,2.1371,0.1628,0.0,Hearthstone,0.8433,1.2503
19,female,A,Libra,1.5751,0.8848,0.9614,1.5738,0.2335,1.7377,0.7423,0.0,Hearthstone,1.6882,0.8617
18,female,D,Capricorn,1.3379,1.1061,1.1005,0.7832,0.2117,0.7647,0.5282,0.0,Starcraft,0.5656,0.8939
29,female,B,Pisces,1.5999,1.1906,0.9623,1.1855,0.3852,1.3171,0.273,0.0,Hearthstone,1.5089,1.2942
34,male,B,Virgo,0.6337,1.4094,1.1454,2.0637,0.3353,1.1554,0.9765,0.0,The Lost Vikings,1.3285,0.9387
15,male,A,Cancer,1.1046,0.8006,0.6549,2.0094,0.2341,1.3683,0.7625,0.0,Diablo,1.2319,1.2615
19,male,E,Capricorn,0.793,1.2754,0.7166,1.6765,0.336,0.804,0.1797,0.0,Diablo,1.802,1.0852
21,female,D,Cancer,0.3188,1.2698,1.4525,1.2385,1.0098,1.5911,0.3545,0.0,Overwatch,1.0324,0.8566
15,female,D,Cancer,1.2998,0.6471,1.2183,1.4944,0.2118,0.7139,0.77,0.0,Overwatch,0.7828,0.6667
17,male,B,Leo,0.477,1.0931,0.8055,1.7395,0.6635,1.1497,0.8011,0.0,Overwatch,0.7554,0.9697
30,male,E,Cancer,1.2172,0.7983,1.2103,1.7824,0.3601,0.2734,0.8623,0.0,Diablo,0.895,1.3254
10,female,D,Aquarius,0.8119,0.5057,1.8261,0.681,0.1926,1.6167,0.6704,0.0,Overwatch,1.5373,1.4358
18,female,D,Aries,0.3968,0.8675,1.0997,1.7353,0.6083,0.8825,0.4288,0.0,Overwatch,1.0589,1.4269
28,female,A,Aquarius,0.7423,0.9729,1.1427,0.3995,0.6186,0.7335,0.1113,0.0,Overwatch,0.8519,0.8648
16,female,B,Capricorn,1.2574,1.3324,1.3131,0.9044,0.4807,0.8448,0.1675,0.0,Overwatch,1.4269,0.8633
31,female,C,Leo,0.4858,0.9662,1.4554,0.8684,0.4909,0.9621,0.4156,0.0,The Lost Vikings,0.8989,0.4467
10,female,E,Pisces,1.4623,0.6037,1.7477,1.7377,0.1052,1.0151,0.5733,0.0,Overwatch,0.4571,0.5902
29,female,C,Cancer,1.1842,1.0375,0.9812,1.4392,0.4523,0.4383,0.6893,0.0,Starcraft,1.3553,1.7669
38,male,A,Sagittarius,0.6965,0.6084,0.8805,2.0289,1.0932,0.8761,0.1883,0.0,Warcraft,0.6633,1.1427
33,male,C,Aquarius,1.2542,1.277,1.2235,2.4319,0.9519,1.2834,0.6533,0.0,The Lost Vikings,0.7984,0.7567
31,female,B,Cancer,1.1933,0.8176,0.8299,1.6061,0.296,1.0406,0.3019,0.0,The Lost Vikings,1.4912,1.3824
12,female,E,Taurus,1.3183,0.7703,1.0613,0.998,0.3534,1.5738,0.0675,0.0,Overwatch,0.6364,1.0431
29,female,E,Leo,1.7449,0.8512,0.4199,1.3872,0.7971,0.7056,0.4017,0.0,Warcraft,0.59,1.222
33,male,D,Leo,1.0179,1.0751,1.0188,1.4762,0.1431,1.1474,0.5105,0.0,The Lost Vikings,1.1576,1.0916
18,female,E,Scorpio,1.3113,0.6611,1.4126,1.4365,0.753,1.1928,0.0669,0.0,Overwatch,1.2317,1.9483
22,male,A,Cancer,0.4122,1.2294,1.4126,2.4507,0.507,1.021,0.6539,0.0,Diablo,0.7519,0.365
25,male,A,Gemini,0.7517,1.2579,0.7555,2.0569,0.5371,1.0341,0.5474,0.0,Diablo,1.3475,0.5587
38,female,A,Aries,0.7725,0.9974,1.1224,0.831,0.5861,1.1336,0.0314,0.0,The Lost Vikings,1.3877,0.1641
30,female,B,Gemini,1.1718,1.2955,1.3469,1.3041,0.9923,0.6259,0.2735,0.0,Starcraft,0.4492,1.7588
19,male,A,Leo,1.1386,1.0542,0.9471,2.1007,0.4822,0.8045,0.5735,0.0,Diablo,1.2408,0.9837
19,male,A,Scorpio,1.0196,0.7166,0.9263,1.1983,0.145,1.2352,0.6028,0.0,Diablo,0.8495,1.1105
31,male,E,Sagittarius,0.9077,0.9904,0.8218,1.8865,1.0614,1.1685,0.2137,0.0,Diablo,1.6564,0.3528
11,female,E,Gemini,0.6046,1.0223,1.3564,0.99,0.4953,1.5165,0.1059,0.0,Overwatch,1.0384,0.4588
20,male,D,Aries,0.617,1.2792,1.5939,1.7894,0.4635,0.5853,0.2281,0.0,Diablo,0.5323,0.3994
33,male,B,Aries,1.9651,1.2468,1.1545,2.4775,1.3112,0.7939,0.522,0.0,Diablo,1.5282,0.2976
18,male,A,Cancer,1.2177,0.8425,1.2141,2.5205,0.2679,2.0271,0.1488,0.0,Diablo,0.8524,1.4934
32,male,D,Libra,1.0257,1.4333,1.3431,1.7693,0.3051,1.1619,0.0744,0.0,The Lost Vikings,0.7299,0.9994
36,female,B,Sagittarius,1.6096,0.9415,0.8325,1.2609,0.6708,0.8811,0.39,0.0,The Lost Vikings,0.378,1.3349
31,female,B,Aries,0.6885,0.8252,0.767,0.9175,0.1257,0.9379,0.3515,0.0,The Lost Vikings,1.3107,0.6827
12,female,D,Aries,1.133,1.1304,0.6133,1.587,0.1759,0.7715,0.1191,0.0,Overwatch,0.6479,1.1454
17,female,C,Sagittarius,1.6031,1.316,0.9393,1.2311,0.2865,0.3588,0.8602,0.0,Starcraft,1.9094,1.2989
25,male,E,Aries,0.7428,1.5182,0.6158,1.797,0.1139,0.6879,0.2749,0.0,Diablo,1.28,1.2775
32,female,E,Scorpio,1.2244,1.1831,0.7974,1.3563,0.0,0.9719,0.8111,0.0,The Lost Vikings,0.8651,0.8984
23,male,A,Cancer,1.4468,1.027,1.6725,2.309,0.6464,0.4163,0.6628,0.0,Diablo,1.199,0.9515
36,male,C,Gemini,1.6926,0.6773,1.3329,1.8832,0.3186,1.1102,0.2801,0.0,The Lost Vikings,0.781,0.7349
13,male,B,Cancer,1.1757,1.2947,1.3908,1.1381,0.0059,0.6889,0.4086,0.0,Diablo,0.8539,0.9911
36,male,A,Aries,0.8641,1.0938,1.7426,1.7788,0.8919,0.0756,0.5945,0.0,The Lost Vikings,0.6124,1.3061
21,male,A,Cancer,1.3283,0.9779,1.3642,2.2497,0.3714,0.6123,0.5476,0.0,Diablo,0.5105,0.7337
29,male,E,Sagittarius,0.6524,1.0695,0.84,2.2387,0.323,1.1752,0.9634,0.0,Diablo,1.2523,1.9593
16,female,D,Virgo,1.8597,1.3521,0.9996,1.6377,0.4101,0.7111,0.8335,0.0,Starcraft,0.747,1.106
16,male,B,Taurus,1.8873,1.2137,0.2499,2.425,0.4185,1.1893,0.7168,0.0,Diablo,1.2146,0.8877
18,male,C,Capricorn,0.8354,1.0284,1.2446,1.8319,0.0,0.9802,0.6576,0.0,Diablo,0.519,1.2244
25,female,C,Gemini,0.5865,0.826,1.3951,1.1395,0.4502,1.0806,0.0328,0.0,Overwatch,0.4406,1.1576
10,male,E,Taurus,0.8497,1.3433,1.4255,1.4447,0.0,0.8666,0.541,0.0,Overwatch,0.3936,1.299
19,male,C,Libra,0.769,0.9824,0.7512,2.3684,0.403,0.6589,0.3837,0.0,Warcraft,1.8489,1.0027
20,female,A,Virgo,1.4797,0.4703,1.2119,0.5328,0.1786,0.8948,0.9328,0.0,Overwatch,0.5737,1.5819
38,female,D,Aries,1.789,0.9081,0.7773,0.3688,1.3757,0.9878,0.9119,0.0,The Lost Vikings,0.4887,0.522
10,female,E,Aquarius,0.8317,0.8889,0.6529,0.0,0.3506,0.4534,0.5963,0.0,Overwatch,0.9072,0.7097
28,male,E,Cancer,1.1338,0.2288,0.8306,1.8806,0.418,0.8544,0.2608,0.0,Diablo,0.8472,1.4623
16,male,D,Leo,0.2794,1.1488,1.4462,1.9828,0.3687,1.1156,0.3826,0.0,Overwatch,2.0103,1.3269
30,female,B,Virgo,2.006,0.5557,1.0137,1.5723,0.0258,0.9762,0.63,0.0,Warcraft,1.4037,0.7938
30,female,C,Aries,0.7115,0.8602,0.8865,0.7783,0.292,0.5632,0.7257,0.0,Starcraft,1.18,1.4904
20,female,A,Libra,1.2782,0.6008,0.5352,0.47,0.3607,0.125,0.7945,0.0,Overwatch,0.8703,1.4864
21,male,E,Taurus,1.2119,0.8205,0.967,2.2993,0.2604,1.5369,0.0024,0.0,Diablo,1.0791,1.3594
32,male,D,Virgo,1.121,0.5374,1.0785,2.1108,0.6634,0.8239,0.6836,0.0,The Lost Vikings,1.4046,1.2364
35,male,D,Leo,0.7189,1.2343,1.5075,1.7037,1.1919,1.0974,0.62,0.0703,The Lost Vikings,1.9112,1.2877
10,male,B,Leo,0.9651,0.7272,0.3516,1.2856,0.221,0.8575,0.3899,0.0,Overwatch,0.8748,1.0996
30,female,D,Cancer,1.1171,0.9109,0.829,0.9864,0.6322,1.1643,0.5108,0.0,Hearthstone,1.0993,0.9311
34,female,C,Pisces,1.367,0.5985,0.4795,0.3011,0.1722,0.7989,0.7313,0.0,The Lost Vikings,0.3621,1.2636
23,female,C,Aquarius,1.9726,1.1478,1.0804,0.5786,0.3379,1.4011,0.4985,0.0,Hearthstone,0.9182,0.7614
23,male,B,Pisces,1.1836,1.0363,1.0493,2.5483,0.0,0.4052,0.6789,0.0,Diablo,0.6736,1.9499
31,female,C,Aries,0.8551,0.6258,1.5584,1.4303,0.9758,0.7973,0.9124,0.0,The Lost Vikings,1.2254,1.1208
27,male,E,Pisces,1.0048,0.8349,0.7203,2.3979,1.2025,0.8368,0.1759,0.0,Diablo,1.071,1.6938
12,male,E,Libra,1.0016,1.9541,0.5642,2.3097,0.185,0.1443,0.7908,0.0,Diablo,0.4862,1.2722
31,male,E,Virgo,0.4083,0.1757,1.6995,2.4142,0.8336,1.0874,0.1863,0.0,The Lost Vikings,1.1935,0.6717
22,female,E,Virgo,1.0718,0.4828,1.35,1.2425,0.5037,1.8326,0.7986,0.0,Overwatch,1.7273,0.2037
13,female,C,Virgo,0.0,0.9536,0.2735,1.6208,0.444,0.511,0.2508,0.0,Overwatch,1.3641,0.9728
34,female,C,Gemini,0.0676,1.5351,1.4976,1.4457,0.3373,1.1483,0.2273,0.0,The Lost Vikings,1.3047,0.6458
24,male,D,Aries,1.282,0.9927,0.9567,1.6553,0.0229,0.8997,0.5842,0.0,Diablo,0.9874,0.5698
17,male,D,Cancer,1.0073,0.9902,0.8962,2.0033,0.2824,0.9644,0.2206,0.0,Diablo,0.756,1.5721
34,male,C,Aries,0.8219,0.8553,1.1769,2.2526,0.6235,1.1655,0.6177,0.0,The Lost Vikings,1.2446,0.7897
19,male,A,Scorpio,0.2013,1.1913,1.8735,1.8251,0.8415,0.1976,0.0208,0.0,Overwatch,0.8028,0.3705
15,female,A,Taurus,1.2785,1.3057,0.4499,1.3194,0.2797,1.3473,0.1353,0.0,Overwatch,1.2856,0.8669
34,male,E,Leo,0.0081,0.9812,0.8677,1.8312,0.6419,1.2437,0.3782,0.0,Diablo,1.0443,1.7262
10,male,D,Taurus,1.0674,0.7259,1.0212,2.0933,0.362,1.1645,0.9274,0.0,Diablo,1.4465,0.4535
19,female,E,Gemini,1.0972,1.4898,1.1182,0.5339,0.2456,0.7707,0.3471,0.0,Overwatch,0.6686,0.7045
10,male,E,Aries,0.6565,0.6544,1.4147,2.0538,0.1593,1.5242,0.659,0.0,Overwatch,0.8372,1.1253
30,male,E,Gemini,0.3931,0.383,0.7837,1.8598,0.0976,1.0868,0.131,0.0,Diablo,1.6346,1.1967
18,male,D,Taurus,1.3283,1.3152,0.6112,1.5823,0.8661,0.6367,0.7414,0.0,Diablo,0.5379,0.366
24,female,A,Scorpio,0.0,0.445,0.5748,1.4525,0.0703,1.5278,0.9601,0.0,Overwatch,1.3303,2.0222
11,male,A,Sagittarius,0.9517,0.9466,0.6459,2.3626,0.0,1.2195,0.629,0.0,Diablo,0.4103,0.8274
32,female,D,Sagittarius,0.9426,1.0998,0.9661,1.0409,1.1217,1.0257,0.691,0.0,The Lost Vikings,0.8901,0.821
39,female,D,Leo,0.8592,0.7719,0.953,0.7696,1.2206,0.8512,0.6658,0.0,The Lost Vikings,1.7341,1.0638
18,female,E,Leo,1.0707,0.6289,0.7102,0.5256,0.605,1.7404,0.0395,0.0,Overwatch,1.4769,0.9756
36,female,E,Aquarius,1.1166,1.028,1.068,1.0285,0.064,0.4277,0.4479,0.0,The Lost Vikings,0.7816,1.1515
16,female,B,Virgo,1.0032,0.968,0.4283,1.5765,0.358,0.8959,0.3055,0.0,Overwatch,1.5707,1.3539
22,female,A,Aquarius,1.4286,0.9692,1.1006,1.6382,0.2449,1.1654,0.8872,0.0,Overwatch,0.7578,0.535
36,male,D,Taurus,1.321,1.0974,0.6047,2.5317,1.0136,0.7926,0.5667,0.0,Warcraft,0.3984,1.0709
27,male,D,Aries,0.5858,1.2021,0.0534,2.2408,1.3879,2.0228,0.0384,0.0,Warcraft,1.764,0.5583
22,male,C,Leo,1.096,0.6384,0.8058,2.1014,0.5921,1.2134,0.8842,0.0,Warcraft,1.3275,1.0885
12,male,C,Aquarius,1.6102,0.9112,1.3899,2.0836,0.2675,0.7305,0.7976,0.0,Diablo,0.8823,0.7532
27,female,A,Virgo,1.2227,0.8461,0.3099,1.368,0.8468,1.1472,0.1265,0.0,Warcraft,0.83,1.765
35,male,D,Taurus,0.6728,0.1332,1.4812,2.5255,1.5186,0.583,0.6151,0.0,Warcraft,0.9922,0.8302
12,male,D,Leo,0.9669,1.5271,0.486,1.3096,0.3143,1.0759,0.4325,0.0,Starcraft,1.1198,0.9074
12,female,E,Libra,1.0374,0.8102,1.1033,0.6548,0.4872,1.5102,0.3245,0.0,Overwatch,0.7539,0.793
35,male,B,Gemini,1.9535,1.6805,1.5739,1.5269,0.0363,0.9631,0.5105,0.0,The Lost Vikings,1.1954,0.0947
13,male,C,Taurus,0.7595,0.9333,0.9305,2.2307,0.0089,1.4694,0.6848,0.0,Overwatch,1.2922,1.4101
35,male,B,Capricorn,1.1435,1.275,0.8292,2.3325,0.5383,1.1036,0.5749,0.0,Diablo,0.5693,1.2859
27,male,E,Taurus,0.6077,0.9009,0.6221,2.4299,0.3357,0.9621,0.0147,0.0,Diablo,0.3574,0.4937
31,female,D,Leo,0.4347,1.1138,1.4299,1.0776,0.7802,0.7418,0.9467,0.0,The Lost Vikings,1.3664,0.878
18,male,A,Aquarius,0.6193,0.9608,0.7645,2.3092,0.5112,1.2765,0.1645,0.0,Diablo,1.1956,0.7173
10,female,E,Scorpio,0.9046,1.4966,1.5004,0.9392,0.2897,1.8742,0.2768,0.0,Overwatch,0.8188,1.2399
37,female,B,Taurus,0.2981,0.5014,0.6653,0.6995,1.3203,0.8461,0.7933,0.0,The Lost Vikings,0.6766,1.1138
33,female,B,Capricorn,1.2577,0.9671,0.4149,1.6423,1.4402,1.3036,0.5296,0.0,Warcraft,0.4127,1.2237
23,female,C,Aries,1.3131,1.5939,0.6215,1.1605,0.5151,0.8739,0.0832,0.0,Starcraft,1.2969,1.4356
19,male,A,Gemini,0.3754,1.0101,1.0849,1.7627,0.784,0.8516,0.7172,0.0,Overwatch,0.1971,0.659
14,male,C,Capricorn,0.6361,1.0192,0.8897,2.6418,0.0,1.3283,0.3782,0.0,Warcraft,1.0282,1.5785
19,male,E,Gemini,1.3001,0.4923,1.3526,2.522,0.4906,0.5448,0.9198,0.0,Diablo,1.0669,0.6455
39,male,E,Aquarius,1.4842,0.8579,0.66,2.3309,1.9029,0.7905,0.717,0.0,Warcraft,0.808,0.782
11,female,A,Sagittarius,0.8465,0.9908,2.1213,0.8758,0.0107,1.0248,0.2203,0.0,Overwatch,0.7989,1.0547
26,female,C,Aquarius,0.4429,1.0163,1.7153,1.1684,0.3401,0.3993,0.5358,0.0,Heroes of the Storm,0.7318,1.1314
11,female,C,Scorpio,0.8492,1.1654,0.7431,1.0347,0.1922,1.0153,0.8335,0.0,Overwatch,1.3167,1.394
17,female,A,Leo,1.0626,0.8964,1.7344,0.5268,0.0,0.597,0.1256,0.0,Overwatch,1.4681,1.536
10,male,E,Sagittarius,1.4297,1.1957,0.5969,2.5942,0.1711,1.375,0.815,0.0,Diablo,0.5196,1.0653
14,male,C,Libra,1.0389,1.0522,0.5627,1.8163,0.2876,0.2163,0.6457,0.0,Diablo,0.32,1.2298
29,male,B,Taurus,0.3484,1.1239,1.304,2.6474,0.8891,1.2689,0.1874,0.0,Diablo,0.4065,1.5132
13,male,C,Leo,0.9713,0.9361,1.4275,2.0304,0.0479,1.407,0.7057,0.0,Diablo,0.6815,0.9849
25,male,D,Libra,2.0492,0.9164,1.368,2.8299,0.1455,0.0,0.4161,0.0,Diablo,1.6416,1.5325
33,male,B,Cancer,1.4529,0.3581,1.3787,1.5987,1.3923,0.9947,0.7887,0.0,Diablo,1.1318,1.7688
36,female,D,Libra,0.2309,1.0649,1.5733,0.4132,0.8537,0.5448,0.9287,0.0,The Lost Vikings,1.2806,1.1927
18,female,D,Cancer,0.7372,0.9135,0.6495,0.903,0.8503,0.7151,0.3633,0.0,Overwatch,1.609,0.9364
29,female,D,Pisces,1.953,0.7776,1.0069,1.3249,0.7199,0.5523,0.6075,0.0,Warcraft,0.7504,1.1653
23,female,A,Capricorn,1.0641,1.139,0.9179,1.4395,0.9963,0.475,0.5464,0.0,Overwatch,1.2125,0.7264
15,female,C,Pisces,1.1886,0.7621,0.7338,1.0815,0.5434,1.2947,0.1472,0.0,Hearthstone,0.9486,0.8056
32,male,B,Sagittarius,1.1746,0.3352,0.8768,2.3726,0.7804,0.5794,0.8285,0.0,Warcraft,0.7437,0.7518
32,female,A,Virgo,1.3725,1.3142,0.4279,0.8175,0.7089,1.2438,0.0401,0.0,The Lost Vikings,1.0925,1.3878
31,female,A,Leo,0.7339,1.1488,0.6216,1.045,0.942,1.111,0.4225,0.0,The Lost Vikings,1.358,1.0529
13,male,E,Gemini,1.7534,1.0633,0.7732,1.8032,0.1446,1.1256,0.7613,0.0,Diablo,1.0,1.0215
26,female,B,Gemini,1.0302,0.7037,0.0088,0.8811,0.1446,1.3789,0.7871,0.0,Hearthstone,0.3663,1.0998
24,female,D,Scorpio,1.3768,1.3841,1.1986,0.8492,0.2656,0.8409,0.5962,0.0,Starcraft,1.5149,0.8683
13,male,C,Aries,1.1624,1.3163,0.6281,2.1677,0.459,0.5621,0.4399,0.0,Diablo,1.3264,1.5123
